Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,new_feature_1,new_feature_2,new_feature_3,new_feature_4,new_feature_5,new_feature_6,new_feature_7,new_feature_8,new_feature_9,new_feature_10,new_feature_11,new_feature_12,new_feature_13,new_feature_14,new_feature_15,new_feature_16,new_feature_17,new_feature_18,new_feature_19,new_feature_20,new_feature_21,new_feature_22,new_feature_23,new_feature_24,new_feature_25,new_feature_26,new_feature_27,new_feature_28,new_feature_29,new_feature_30,new_feature_31,new_feature_32,new_feature_33,new_feature_34,new_feature_35,new_feature_36,new_feature_37,new_feature_38,new_feature_39,new_feature_40,new_feature_41,new_feature_42,new_feature_43,new_feature_44,new_feature_45,new_feature_46,new_feature_47,new_feature_48,new_feature_49,new_feature_50,new_feature_51,new_feature_52,new_feature_53,new_feature_54,new_feature_55,new_feature_56,new_feature_57,new_feature_58
30.0,30.0,58,4.058538535050742,3.7099743076734946,2.997174817034946,0.4977486894966646,-1.068742463372157,5.073658232196802,-0.683871422016346,-4.662028900038699,-1.28954419446439,-3.597997295762796,3.1253536419679095,-2.2087623998394172,0.0056678515346234234,-0.9787936923469219,2.1943072850888723,1.1751258878582451,-2.260497409138566,1.2230932758867505,-0.03225521953453656,0.45276172989038715,-4.125569328908477,-0.3154538525778474,-1.9405963029658582,-1.3336897936048626,0.027439749070742366,0.5359779240374067,2.7930688467897045,-2.141950469371067,0.13291754286308263,-1.4762041063923357,-1.4405954218825698,-0.42244899405072245,-0.3386539115455635,-0.5310941208806758,-0.6265464941185672,0.5613616097592968,-0.4190991355435747,-0.3533701767031704,-0.9434674685822831,-0.48852162767639906,0.21504318784656953,0.19265349220154873,0.32938155563259636,0.045889415124088374,-1.1006631704624437,-0.3127850952008038,0.8475929781448773,0.4669249453295807,0.4531673129177587,0.43900403416288364,-0.8623204651760493,-0.23406104618280435,-0.27160409338542585,-0.31517006802595654,-0.6602028022983567,1.2712919571640815,-0.20708633782476782,0.024699777444525048
30.0,30.0,58,-7.423462229196547,7.945331509324231,-0.5439606538315942,4.030202976235167,5.19551911342007,0.358070385325338,-0.9153639913244198,-5.002695305570784,-5.052773452665568,-0.6637122678879532,1.6572814726801395,-1.6656595382477075,-0.5001039536457279,3.6713926166471507,0.6974471475500204,0.7492952046947601,-1.3316653112083832,0.0440339397533442,-0.9941042449260029,1.7988378817355655,-2.276533665462524,1.6422265190255538,-1.3834230712687126,-0.9923180140942719,-0.4679980580030751,-0.24718114736519614,1.4470561912976567,-1.0872286033512737,0.7561391867550292,-1.7480972370421324,-1.323293258845061,-2.172090780659783,0.3375517244586026,1.651713700245469,1.625728546351792,0.8770537639894089,0.12581537345605193,1.043706187852099,-0.8397934408058901,-0.21891196345272423,-0.4035164833858273,0.6920748423999228,-0.20540342884025165,-1.8987468537903875,0.5828463468742012,0.8257699275811597,0.03478974690212317,-0.4346350119545299,0.15269751555467687,-1.2309589745529135,-0.18858244222906875,0.21883472923751646,0.13841516019010014,0.8052724551056316,-0.060031833762973295,0.29000915530364746,0.4832185797543428,0.2062556002410131
30.0,30.0,58,-5.747282430058616,8.613729789470593,-1.6420113875768207,2.2607907275332906,7.995716497977977,-0.8902850641897591,-0.5990347961189969,-2.092788750761986,-3.4295438489515813,-0.406639817224335,7.518577978832881,-1.7903105512291786,0.5386508900406096,4.150466590882252,-0.2743556619943212,-1.1919443038192157,-1.0181671445366904,0.9653759316161367,-1.9084565848986694,1.655966222077991,-0.9997653922030239,0.3303870987703803,-0.25025028961914625,1.1112277755831048,0.6413545322123511,0.3661976963416442,0.23998914710960945,-1.6207109417318746,0.454887410978662,-0.47135891528327706,-0.4214641097295397,-1.2577667810857478,-0.17362094062859756,0.7969667804724958,-0.8047768645288826,1.6852198517760908,1.1215617211162794,-1.4118347976025825,1.289852193690533,-0.17368685382040128,-1.5835901400163002,-0.32303318015444327,0.331450089343748,-1.9130018690057737,0.6098810081493798,0.3330654698503065,0.1775883078575862,-0.22452549864956844,-0.07795673965707756,-0.5230447094430358,-0.25872818632154465,-0.1371888269676174,0.22091192028481904,-0.4838679339276676,0.26852892247200577,-0.043589662321816866,-0.5880294154946285,0.5070673479683497
30.0,30.0,58,-9.192525978459242,12.04619115341959,7.917866821547343,3.5387829143044005,4.245107114118377,2.5136370337196583,4.905872444276891,-1.7560269134327302,-0.6914562293476334,-3.3994382273453336,2.871820039710471,-3.727773436295631,0.020420292799750262,4.162002636270836,2.8455070387613692,-2.778807068007883,1.0418001300550905,-1.3931091787239476,-0.10766512104427825,2.3265506135856393,-0.5045093940229455,0.33299566032173866,-1.363046067509815,0.33971652729014795,-1.815892427868958,-0.7987621968693547,0.31223139773028463,1.7313402670101807,0.30149455180422974,-2.341521860218037,3.5706138157093563,0.29452640320661444,-1.0105139307537914,1.486221339865446,-0.4664525532741909,-1.0276209732616504,-0.7271570083949198,0.21442688732784276,-2.401141449530475,-0.44212637429058843,-0.6210655421235718,-0.4333250787610145,-1.444254029528968,-1.0732184115981593,-0.5554403078663541,1.039925868926862,-2.134376800744989,0.9622690869090569,0.7672664236593455,-0.39441952798397545,-0.0960160288754421,0.4726386743339917,-0.6506037573011076,-0.7032708186305553,0.013028965554320643,0.4137554082093831,0.1771840712743692,0.5340198780308406
30.0,30.2,58,1.8639696550212017,3.5115620226259336,6.11138893981774,1.5125671766938147,1.6819832916629214,0.5057149860210348,-0.42433360673032977,1.34593050052088,0.4216839340885989,-0.7352223179250474,2.3304083738728534,0.14790221888130145,-3.314373165556668,-0.3245740901727433,3.5555184816995555,-0.2833619425617737,-0.9569706628754571,0.04429265760465722,-0.19719465797166366,0.1534780953947919,1.0971869372666208,-0.2885106567702866,1.3939039165460632,-1.9872293462384873,-0.6269975700194075,-0.3057957496005121,-0.8559704719369722,-0.8949367115086774,1.3291630280340043,1.2313588514717335,-0.5762555357177842,-2.161944355294551,1.5359949413764191,-0.0560524172885464,-1.0932019266551063,-2.163627341077253,0.30421923266319306,-0.006050313656122148,0.7134612953751095,-0.9984673805965387,0.14894764501771407,0.4525040487439059,0.4540877795880306,0.6090390931686747,-0.07016846124766107,0.25931617662432227,-0.4369696224861473,-0.7226676733436865,-1.0907621353526946,0.8524889260182247,0.5449661012352033,-0.6566915735097045,-0.5758157008701785,-0.33487371220581713,0.2112980063090935,0.9024014798192803,0.18598712859045297,-0.3223322640536659
30.0,30.0,58,-4.414274496317323,4.454958270293609,5.1657504152226155,-2.117455868000582,6.064421187654542,0.3463777345584864,-2.6773158731184425,-1.34988665907741,-0.6274400820180113,-2.889040304647659,3.4986848882153896,-0.5292704150336106,0.7740572195449811,-0.4508444496441785,1.600537696940823,-2.4370251206484834,-1.6578546692319098,-1.6296712049459698,1.0963602207296534,0.3116583782225062,-0.6336144182302912,-1.5448670132785922,-1.2592065728725204,0.1717195295038964,1.0390712593252598,-0.05480644624677781,-0.8285335978962729,-0.17284304254026528,-0.1803662591874058,0.101604082904405,-0.8531079562658666,-0.19227454366599783,-0.515124615487114,0.29463589668902396,1.290793424313323,0.10405683869982209,-0.6295781142459432,-0.14110730830255153,-0.4898794715857887,0.4152085154967253,-0.45811658001109773,0.33435371989232043,0.8983259974251806,0.8629369377720794,-0.1348834003118766,1.362126932985571,0.26065400297135044,-0.04792305269856544,-0.46456097004219427,0.21466717170923105,-0.09993986645426413,-0.320337269377506,0.2085100963764999,-0.37573527958862263,-0.3180925269914637,-0.04019778083452713,0.04580480659180184,-0.32128686435501524
30.0,30.0,58,1.9702149638042008,2.2202092306651107,8.348924129915783,-0.9315998600273562,3.920067471589513,0.2491452710197373,0.01484331529783601,-0.8885069506462555,0.6759461020321174,-1.0149971746924327,0.4928977546356511,0.1742152974748185,-3.415855724598632,-2.0261080349260947,-0.14943726440845165,-0.9722095036772451,-1.8731754598639783,0.9278735808595671,0.7694709148673431,1.7939844066603468,-0.6949269420383233,0.8878260639121767,-0.07572338599911965,-0.050446861615162826,-0.25328067050025493,-1.609229707161614,0.9041103088325286,-0.42298938365962524,0.02573749704422477,1.4436559603254306,-2.178007190605759,-1.1528742964547054,-0.5744793542598579,0.046591245930355144,-1.4661007857133803,-0.5127347330036744,1.2228456111164872,-0.23808319185343688,0.15629560219494465,0.5580243447812481,-0.22128340106973793,-0.12094863531770766,0.058818067322269,-0.4285715607796532,0.5023169064426383,-0.07499755341916645,-0.4383451610327337,0.02727455330328234,-1.1042359389774012,-0.02894612000166691,-0.2554697182099336,0.7542668986661283,0.09988530235778613,0.08425261374329732,-0.7998008267645397,0.7881407578262312,0.03428811589056168,-0.13614505779805391
30.0,29.4,58,-1.493035553268262,5.658194320644092,6.095220120545229,2.05934683420207,3.3490013709721707,-1.209090571881667,-0.9847031905637937,-2.301274297500239,-0.6987562368934145,2.8579974258013765,-2.484060776091105,0.308566437662287,-0.633147457674935,1.3309408175535606,0.5305541512312298,1.0060981310106187,0.9621811543337513,-1.0487237992635787,0.04624520155156019,2.2356467175092454,-2.735787840756237,1.1862997127055195,2.1728589130344593,0.44981664879356265,0.8838879935242667,-1.69924287712112,1.0400546178113568,0.549873757606302,0.5645943351164052,-1.79429603340836,-0.6070291587774204,-1.960034423346105,-0.6757394357227772,0.9085734791146227,1.8155459548532902,-0.01500487148096123,0.18237813644749304,0.8214060158890822,-0.4831466765967322,-0.5424138747686958,-0.6515723567435436,-0.7748941803580195,-0.454471083589734,-0.8615141869727112,0.5545933244476197,1.3218668015983879,-0.47651616371308997,0.4485671215387878,0.598090498432957,0.006332889757838721,-0.39874920813151216,1.176772287722665,0.009174805995810768,0.31928694044149625,-0.01655944495226001,-0.22249738164450206,0.04119627772552099,0.664711570987618
30.0,30.0,58,-7.104961396924895,10.123318162818018,5.870765528705291,2.544149206650533,1.7351827304125595,2.3146414537677225,2.461690386643295,0.5412393626166391,2.1614143892554525,-1.7580714081309716,3.415183902300421,-3.060736803046872,-3.837011988698178,3.139989323276873,0.833325681471196,-0.6685813710543055,-0.8042654370160867,-2.170746954510614,0.11547134176212227,0.41604281845606694,-0.6815199216704582,0.4254241235777202,-1.6640757852927108,-0.009086736613488489,-0.983960766719191,-0.23102433839548794,-0.33159164813889697,1.5175308603864144,0.2879218495371461,-0.5583864109607238,1.690482981845602,-0.861054596325308,1.4192602283763143,0.6706346030914633,0.006589657850093911,-0.4283274450217558,0.4670112598696611,0.97293714355458,-0.08451321422783437,-1.2320621593424597,-0.5769439339965182,0.2827877218472426,-0.8374359140984121,-0.7475673263421165,-0.7030860381087576,0.5587277608872295,-0.7316691685245044,0.78604864507801,-0.13922139447812515,0.19219855906946792,-0.28190779832291185,0.055186059937150006,-0.1524922955397441,-0.21733736899333853,0.42985772447312576,0.7945376620275694,0.165130985621326,-0.03363184380775661
30.0,30.0,58,11.2482050932642,6.00303421170262,3.6910488883578627,0.3595224402874401,4.345080347962599,1.2689446576114605,0.8552277727192953,2.218769592444077,3.432183535516983,2.958255019419306,1.9553159987872513,-4.238098171076221,-5.837693189672794,1.7857151259251407,1.113415071849552,-1.7248109955086721,0.09222702991631605,-0.9675144787052496,0.7066315263240796,0.7035399244208672,-0.1881902421547847,-0.5907768901005448,-0.3450057539598493,0.2665741506399579,-1.0742316977112272,-0.22660798272286226,0.273371208632155,1.3629184041658378,2.1554316285810233,1.7732905206910001,-0.8574973953136141,-1.5367447534858578,2.6937566546155645,-1.319225569581321,1.3148110934841994,-1.0707470423518237,0.06114791159360945,-1.0475157428748398,-1.2632874643816094,1.8391431738184996,-0.19620874707283287,3.6346317230281207,0.15635935163045656,0.6935714801613231,0.8077194865261963,-0.39190814670350005,0.9372613891116773,0.12824421670286928,-0.21223147873268827,-1.0713205601931253,-0.704850652960791,0.6899757778080331,0.01464555683561466,0.5046551546508493,0.025648673279694615,-0.08900486382723063,-0.09358200137389122,0.5653763611138531
30.0,30.0,58,-1.890063039088754,10.33105257119087,8.329316257816167,-1.2748202958579282,10.175496489708577,1.925706998660039,5.428467021431698,-6.6191818915866065,3.7075877059215,-1.738047448935012,-0.8047692566110983,-1.419301813055731,0.5713654472931777,3.8648733848359944,1.655880971714717,0.17966567113919532,1.490175817971344,-1.7617315334788055,-0.8441184531655238,1.9226095337539901,-1.8733900207206378,-0.7616292306695475,-0.9376938552690828,1.6252990953386897,-1.1424127086508176,0.0541966449250689,1.7388950292389345,-0.8811937727338307,0.8686464282343681,-1.1405133924415163,1.3522538232047407,-1.5620626514889013,-1.4489991817811738,0.46573838997333583,-1.0765249618485424,-1.2141818597367826,-0.09499375108441842,-0.4134237342857318,-1.7240023287558353,-0.049583967392950345,-0.7755031910059431,-0.1449572097241897,1.1990402732579977,0.5227592070222397,-0.19360699284993868,0.7208905515039721,-1.2575453225111082,0.575820972717719,1.385234837108943,-0.046239716466892546,-0.47531068749249755,-0.18428780555166982,-0.1041971115787282,-0.6001195517847051,0.8185663364400952,0.18091349614831015,0.29845598377449256,0.1871193138168062
29.6,30.0,58,-2.0217945851520227,5.290420980385206,-1.008838613245854,-1.6198358549089031,0.939621840925614,3.436704338391599,4.105429068340921,-0.11548528091573494,-3.625283958593702,-0.42762868071729027,2.096038310612307,-2.2212545467315947,-1.1345072174063564,1.3834099196906433,2.3817421776851377,-0.36250059822000186,-3.876109061338477,-3.3581881000000013,2.856976916779635,-0.2734847352793118,-1.102314259644658,-0.24937262768913704,-0.368796462215945,0.19535252289657007,-1.3739239104591956,-0.21812140432723748,-0.19736225745710476,0.5282758522298558,-0.2196928365848028,0.5637533783171756,1.0537369068943896,-1.7267250586904859,-0.446281837550624,-0.5262472332375389,1.1214961273209172,-0.5233698810820626,-0.15685928095261856,-0.4264979569650599,0.8964383392726911,0.17116508424454532,0.26460528342272815,-0.39649693094532856,-0.7460140517487389,-1.4806690830475135,0.4532340295105507,-0.14373782817717384,-1.0092642742473785,-0.21273472056932924,0.22127746538493212,-0.8282782567293162,-0.4202957441319187,0.0008324296695084323,0.5938400094938511,0.5449072527494466,-0.3783035934595083,0.7623931836061746,0.30266565599013096,0.15208914905151
30.0,29.4,58,-7.970398029247242,6.136009369683861,4.322916436604113,-2.0649872551239468,4.0034820124012755,0.006564284707015369,-1.8130168524095507,0.15550716610862467,-0.6741293714965456,-2.7421201882857393,4.2080484128534446,-1.3379649522572727,-0.8307770410184808,0.14721071056686896,0.4570724380122268,-0.9636102705306699,-1.652965125854828,0.3341929771045658,0.2870556257453731,0.04440743720049981,-1.6981435909341358,-2.6813535321637993,-0.8063438950352674,0.6009621237281149,0.10639743532067053,-0.9830576995863572,-1.031535255644301,-1.130835070146844,-0.2828303447398613,-0.4266171081576735,0.8496147170373816,-0.8562129514526168,0.28808327595339706,0.05327124256396216,0.6319237213656546,0.7822301384249609,-0.003931707488392851,0.5677762573353927,-1.0148554282626916,0.5329697460012471,-0.051682730832123214,-0.8349683480404935,0.11010252121437197,-0.022824094317767055,-0.5613529654496865,0.7692403180135705,0.03629543677856362,0.035077222036315796,0.5135663279898124,0.9446836961643978,-0.2217013629992701,0.01725382898383571,-0.26414433496638395,-0.6313047106943354,0.20588753891428618,-0.19194563140160498,-0.36504673734218746,0.3537636567755406
28.8,30.0,58,-4.33996239064507,3.756907698302494,-1.4355558499289585,-2.910648117108959,1.3639856350579709,2.514603523473042,-0.7118840204643339,4.000040994832293,-2.3051869087741705,-0.6528857739110022,3.636101219184541,-1.295806556926203,-2.8485852925675106,1.219167899636328,0.24024235508468836,2.0689489234985707,0.06497538500497772,-0.9702597531619221,0.31166578111036175,-0.8356614878343611,-2.0194445179630196,1.880993229991045,-1.1484322821055055,-1.1417050753118223,-2.2041398661812943,0.8389296047477994,1.3394442939240796,-1.350996678382658,-0.10404850550840372,-1.995921684361043,-0.5373363080630446,-0.1358274705685011,1.4129336906649708,-0.2808696258681773,-0.0847151036609008,0.3479332785592127,-0.6533634974798619,-0.20395727215987244,-0.22253419196991955,-0.9937606812124513,-0.09490556864754467,1.0671585772948025,-0.04396188346962115,-0.02535372323472177,0.48131856496381203,0.0766196919238008,-0.16188224040875593,0.4474798269186208,-0.05352808724532167,0.4675854617200124,-0.20303117938212786,-0.23428164472773882,0.20264442035655794,-0.2978941154152717,-0.2512180152500008,0.6116768964223128,0.022015004880188458,-0.2397717181138539
30.0,30.0,58,9.670487476064519,8.410412423230522,4.239164719563447,3.3577790163078625,3.5682495491414445,3.532505348041296,2.565749222156176,2.642247386047624,1.743264675667974,3.7171950878154196,3.483676456598857,-5.151625550770976,-4.701779655840833,0.10225323010262961,1.2355751319278154,-2.4547344546733703,-2.535033644632417,0.39706101561835233,-0.1751702682398713,-0.012063284661318055,-1.5302259205312359,0.5592737278927679,-0.579945935909707,1.2252268372137602,0.04706284324242446,-0.3598550237791297,0.8669995847941298,1.2258195153336369,0.8670130764595492,0.7305901573184044,-1.552585641316655,-1.0307247882894943,1.3874470553120684,-1.707497324181723,0.11826418540352966,-0.7636192412595103,0.3049240178478853,-0.46095500071557116,0.6579387619441828,0.16491132605052564,0.2756969897043159,1.9973052088686702,0.916131965736623,0.8134567595957392,-0.24959677192763363,0.2661859772865733,0.755970001154008,0.43813970819988485,-0.024095120343508566,-0.5480798329743956,-0.9240030292758834,0.8042813975350166,0.5929923274066622,0.42005593060329094,0.2591969801435084,0.4232128013918721,0.1334731200268982,0.44844888665193666
30.0,30.0,58,-0.07844953613656674,7.008269864432704,5.766983097662745,1.0678475621634544,8.04394564796046,-0.6653314272112429,1.0306292459024498,-4.124442501985297,0.9277590846885745,2.0004453644466667,-0.222297137369901,0.1065976333424705,-0.6616250936515391,1.0803240581376785,1.5405208250269198,-1.6526066927421579,0.5319862792080271,-0.022968404159227948,1.5710307565184098,1.286410462431383,-4.794599564603545,-0.31613850989459963,0.06843118998456643,0.8845816539334871,-0.7874252608126127,-0.2948684931468893,2.2339128609573518,-1.509505919393136,1.4364276966468137,-2.8442720775106674,1.528029962551731,-2.8910736448076197,-1.1431107061424255,0.9074579590865309,-0.11794994485740486,-1.4373297340306062,0.19066753484807045,0.6648816965789528,-1.3590665882684099,0.34788098384844635,-1.1786679313682928,0.5031414672100524,-0.12475575293872597,0.5499836925968047,0.693105676845865,0.43572504428697406,-0.18519904788923142,0.07494247220641574,0.47244766722933007,0.09434014797647156,-0.971629644241344,-0.2824468876137048,0.15932589007274475,0.16687039427204062,-0.23775039691249175,0.358278454153848,0.07932110443462737,0.1898152993451977
30.0,30.0,58,2.217720643022387,3.908923547562579,5.064615408915131,2.462799994087032,5.394742394539266,1.6458132052842067,0.3098261714236651,1.0779783470347875,2.0060451870903653,1.218053809215966,2.19523712869314,0.6814775974211574,-1.110753083197391,-3.280385686399151,1.3284364973967209,-2.2695009757642906,-2.0756019737461786,3.944175630009069,-1.3169615080111434,0.9944772311632218,-2.8476602347770616,0.612211252251868,0.20778154144612157,1.4722407861501365,-0.5240308692071497,0.17468271248241007,1.6983316362035226,-1.4631081814715472,-0.5524869657943948,0.6491949480247345,-0.07339705183877543,-1.4917782293567776,1.2686526733121755,-0.11664059772819677,0.08582576821351885,-0.6801084240906586,0.9451846735994545,-0.3239649070338774,-0.08627131762550683,-0.8829654106893755,-0.30672845626541556,-0.015840699233481734,1.2674751521810592,-0.6272072582694417,-0.8422933075376965,-0.13919570112220903,0.7527744092927167,0.18698255263936722,0.5463138831915235,-1.2078228547886865,-0.21999744651467487,0.40117378672775456,-0.8002006138717916,-0.1313075905875226,0.5480014775972352,0.5090573130895586,0.22915433289087947,-0.037511549761646945
30.0,30.0,58,-2.8547835964171644,5.634475678817822,6.80851835521578,1.5712195599194687,3.16703467705855,2.087359442696811,3.5676235048490232,-0.38969266021076815,1.882246610563787,-0.23591639534185804,0.7404323481082002,-1.4256337191650545,0.13240262610766204,0.2339984926659351,1.9449335744205802,0.25970885912780656,-0.8976108636109108,2.0649586428886755,-0.9298403890882401,-1.5778122882217134,-3.827929868377552,0.5176492710143357,-1.9939253195385536,0.34611457788800787,-1.4879321180803435,-1.2121307326574076,1.7031619050574147,-1.1922998081534593,0.918285350484213,-1.9420510460303497,0.03898450461644423,-1.4988703492119693,-0.7892163565662144,-0.19500625210760558,-0.5618100415746622,1.8055608139604904,-0.780385527368627,0.6660433780933164,-0.43412400798150963,-0.20039559643903954,-0.21472623564682977,1.3917041976375168,-0.07192810642267113,-0.9700970362801887,-0.5562569329937842,-0.7824665838950149,-0.5403369531510036,0.4087939990912789,0.8588229804708807,0.026885172687578927,0.6374167161886052,0.09973989821958015,-0.15723730814264214,0.46083941363504616,-0.31258730152484543,0.5553306189802131,0.012564196487504856,-0.17504279369024492
30.0,30.0,58,-7.267218934261204,8.07866277663152,7.3768198805272105,-0.43539065163131924,5.83592890377481,2.630747542613152,1.9309459725313038,-2.4331716529833693,-6.372908397790762,2.898523307379364,0.6503497175132049,3.9732571829056758,0.2632459376319951,0.7453587900345843,3.323698343648909,1.731218760157791,-1.4430327026257161,-0.1344974747614735,0.2728115681244752,-1.1731013623616742,-1.1114075831180463,-1.0946374663311416,-0.20034679744621645,1.4300665161648751,0.3543642823696822,-1.1834505707391396,-0.5155128724457514,-0.24528336492236355,-0.1835103640426149,2.061768955720139,-0.4193271202686123,-2.165597227283817,-0.82454584876706,-0.6978772333255363,1.2491913173679283,1.0323098195663039,-1.293668768837723,1.4259136748490455,-0.2075213014471596,-0.651375318810518,-0.5053046609452917,0.48574382325391974,0.21431566656288892,-0.8608074785149483,-2.4899053709041463,1.1852354653119361,-1.202254233774339,0.2243686762360912,0.8720288896085903,0.6000445484108948,-0.20076081398197834,0.7167024475989942,-0.13045443181147787,-0.46056267493892716,-0.24605269056343504,0.12203599397887634,-0.028359453412984677,0.11963229118104018
26.0,26.0,58,-0.04933736737673964,-3.331457753909037,0.5463929727792113,0.7887376589568941,-4.475057849283913,3.3300739658587117,-0.9757279756947992,-0.15691902707834998,0.8187375234292398,2.9394474041395355,-0.428175045156938,2.5370488283567445,4.714928146043385,0.5232941742478932,-0.28677574033537545,-2.4607510984365373,-0.6532165980622594,1.652505286796793,1.9922511942278245,1.8895467577435434,-0.10078008086113605,0.023397223830012488,-0.32793015124964286,1.7712862906189852,-1.6420230562106828,-0.9637004208629149,-0.6317021595830873,1.88351291452166,3.4398732593852808,1.9718414796349037,-0.12944418898043258,-0.36084289861676,2.0660630800961557,0.338331600872803,-0.08185810689389192,0.8824600977153179,0.7790894253915284,-1.159862885356199,-1.6610237789304105,-1.697277213744061,-0.6504346824156165,0.8780853489614178,0.4860912656770362,-0.8999566982157495,0.35545939666532883,0.6225446326800808,-0.6279482412690055,0.10110057043011468,0.08477982846976631,1.5045086570716237,0.16053239313209022,-0.8594858563996197,-0.9185965127632374,-0.15103798540435406,1.8288572615797707,-0.08093317358134487,-0.05506535936634121,0.09942834625250979
26.0,26.0,58,6.862413927799313,0.8510306508007206,-3.0474663891412055,-4.3810472103610865,1.598829237890191,-2.186011746972389,-1.223739942157779,4.767856232143403,0.9028678299533888,-3.6224980514179808,1.502830987315263,-0.8367996373672606,4.49119336039151,1.3243050284088183,-0.1731435254735972,-0.8944252561195357,-1.4115182672404545,-0.23685249696909788,1.7417561260189345,-1.7836060717868762,-0.6344903155223879,-0.6424734001567324,0.19556319570597802,0.37890286956787217,1.3175071950568897,2.169704416869173,-0.47435158424296836,-2.1882341205670337,-1.2692844683463516,-0.13396708145906472,-1.0435612065106952,-1.8580808608734445,1.754578409309009,-0.8195176785155296,0.3712850582114223,0.1348923660569045,-0.189921213729667,1.0108590278194858,-0.07221962101829939,-0.41571757651943025,-1.2478994841108442,0.13935996075983084,1.177477335145859,-0.6218781579179212,-0.11336021399465769,0.09264116961975577,-0.18577304106342502,1.3824980579362554,-0.5574002406649918,-0.041000175884686255,0.23243442296214645,-0.920101354157579,0.07165662107647695,-0.45808842217962575,-0.2218416040861863,-0.38890533142254186,0.7612534321210291,0.15962057132542337
26.0,25.4,58,12.442651652824104,1.9748259328145865,1.5232161211916686,-0.08044633034433651,-0.8562632289990822,-2.059827631900706,0.8547985973318357,3.1849501192222656,-5.769580082862216,-1.9879218806181553,1.92817135259701,-1.8143530584741339,3.1199582097684844,4.729092226242983,3.8345475944615526,3.424230536755674,-2.238457103323252,-0.20555934594624298,1.838222801322245,-3.7437085568141946,-1.1994161522984794,0.5496585825282992,1.5350483468507015,1.54292843854777,-0.6008438440810123,0.31207873545763387,-0.5335496356121492,2.8496037961120533,-0.6867363738876963,0.18753903831869723,0.9669661445461648,-1.1622879999252262,2.0201029558144326,-1.1817059214585932,-0.9841208601634406,0.39553892253694195,-0.364625244722542,0.48578031030187935,-0.4416034163693756,1.3418589705007968,0.6496738984726279,1.1110857893742476,2.3195037752936933,-0.5999607588371575,-0.4242721304774656,1.68057271607838,1.6304119699870254,0.93724820730231,0.7335669421511772,0.9962527793249604,0.5388256463098481,-0.8687802063010691,0.6267585983814539,0.33992556584634637,0.34913225346803023,-0.3277823677543806,-0.05859218489332064,-0.09671538877518306
26.0,26.0,58,1.4633034533126488,1.554040690866208,-5.264688737520835,1.6857255086389964,-8.038646158855661,1.8919811339426706,0.2737908438532201,-0.10992746886995175,-4.735984564722387,-2.670008948618503,-0.8975972594423345,1.5682954115006291,2.6508898627586714,0.4130612719489196,-0.5285680310358235,0.588795082304369,-1.3894196252526285,1.2931172855249642,0.8257947480346113,0.9529517008385564,-0.2301191574129367,-0.8130711095467764,0.865317349779809,-0.3601271959825661,-0.6987849049738559,-0.9717636137244142,0.730536217098648,-1.4345437155664926,0.3728296397486144,-0.8721641330088882,1.3510846997686476,-1.2153629116725162,0.6330629370233496,-1.104130073338788,-0.42961000046308495,-1.8560964124463755,-0.3250983284374675,1.23259396614194,0.16026695321935175,0.5688898230337519,0.3856967726239651,0.15668082326190294,0.5689623274036634,0.5968472626599967,-0.15774199402673986,-0.7391926249563733,-0.379996842115637,-0.3631486853386909,1.091866588562053,-0.6389659134820009,-0.3882779237990484,0.0001401002505510209,-0.018212645885625992,0.022630611627155666,1.068590063593962,0.7649242145155711,0.1090910601670263,-0.016157835456329404
26.0,26.2,58,0.25188148599535126,0.8044671982148257,-0.5336436366870336,-0.6968911210273564,-5.405768224688228,-0.6878463222426582,3.6269274281890382,1.1197141877513825,5.490389927969525,-1.5072345869151629,-0.2610204218861462,-3.0255270420210487,3.086341766104762,2.185248096691182,0.7826519125236342,-0.5856804324000415,0.6478286742924693,0.47746594643232954,-0.2568372513743304,0.8810184660782576,1.3378908595657977,0.07798277643864995,-0.26772598646657025,1.5680354538822687,-0.4505468973903656,-1.7470248227963472,1.0859158089568002,0.38759588667448835,1.0108143415318862,-0.8282490785469553,0.2515147278489741,0.22204398298677847,1.43399870452751,0.06700707863215978,0.4022644341413627,0.5202198122022788,-0.78987011085148,1.2437044692773738,1.6740043307518728,-1.345577988967415,1.1657119335534873,0.651665480682828,0.4044234111384049,0.6519967140408328,0.5796616120740108,0.32710188823397873,-0.39861724429034373,0.07103246986118426,-0.12444513437824359,0.6471259895613665,-0.2549647142190873,-0.020524603406047687,-0.481705104829663,-0.7193200163076949,0.6110600789330763,0.10699821006877329,0.35854229657547887,-0.23170055715272825
